course_name,login_count,active_days,login_frequency,login_consistency,course_access_count,module_completion_rate,page_view_count,class_exercise_submissions,class_exercises_attempted,total_practice,exercises_attempted,quiz_attempt_count,quiz_completion_rate,quiz_average_score,quiz_view_count,mock_exam_score,portal_based_exam_score,model_exam_score,pba_score,cia_score,end_semester_score,in_between_assessment_grade,pba_assessment_score,average_access_hour,study_session_count,time_spent_on_course_minutes,study_frequency_per_week,week_1_6_engagement,week_1_9_engagement,week_1_12_engagement,week_1_16_engagement,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,completed_modules,study_interval_regularity
Course 31,147,69,2.13,0.29,72,98.46,5,8,5,389,161,5,100.0,57.93,360,84.91667,79.0,50.33333,18.66667,0.0,0.0,4.64,18.66667,8.55,17,1767.0,8,2301,3605,3907,3907,165,309,979,386,462,0,534,0,770,288,14,0,0,0,0,0,4,0.716
Course 31,184,73,2.52,0.32,81,100.0,16,16,5,499,161,5,100.0,49.25,314,39.0,82.0,49.0,38.0,0.0,0.0,2.53,38.0,8.87,25,5552.0,10,3415,4558,4784,4784,374,962,870,515,690,4,330,0,813,215,11,0,0,0,0,0,4,0.784
Course 31,192,88,2.18,0.37,74,98.51,15,19,5,763,163,5,100.0,66.8,367,80.41667,108.16667,46.66667,35.0,0.0,0.0,4.73,35.0,8.65,29,6563.0,10,4023,6261,6556,6556,456,749,1347,473,674,324,843,465,930,283,12,0,0,0,0,0,4,0.825
Course 31,122,61,2.0,0.28,98,100.0,196,7,5,477,162,3,100.0,60.17,275,0.0,103.16667,51.66667,25.66667,0.0,0.0,0.0,25.66667,9.16,23,5476.0,10,1965,3202,4273,4273,242,579,570,0,574,0,106,56,1075,132,939,0,0,0,0,0,2,0.749
Course 31,200,77,2.6,0.34,66,100.0,54,14,5,496,163,5,100.0,51.12,384,97.16667,49.91667,42.33333,31.33333,0.0,0.0,4.33,31.33333,8.77,29,8070.0,10,3675,5315,5499,5499,293,1002,702,885,723,70,289,6,1345,180,4,0,0,0,0,0,4,0.804
Course 31,154,73,2.11,0.32,90,100.0,20,20,5,339,161,5,100.0,51.8,259,54.16667,68.58333,59.0,24.0,0.0,0.0,3.52,24.0,9.51,25,4456.0,10,2996,3838,4077,4077,498,580,1099,255,476,88,148,2,692,233,6,0,0,0,0,0,4,0.772
Course 31,120,81,1.48,0.34,40,100.0,6,19,5,351,153,5,100.0,43.35,342,75.83333,49.0,40.66667,15.0,0.0,0.0,3.67,15.0,10.96,19,2487.0,9,2324,4110,4434,4434,213,357,859,320,575,0,393,26,1367,168,156,0,0,0,0,0,4,0.744
Course 31,107,55,1.95,0.24,55,100.0,17,6,5,206,161,4,100.0,59.94,293,53.75,87.33333,65.0,33.66667,0.0,0.0,3.52,33.66667,7.7,16,1633.0,8,1572,2282,2425,2425,195,111,276,483,507,0,84,0,626,143,0,0,0,0,0,0,3,0.708
Course 31,170,92,1.85,0.39,67,100.0,4,8,5,256,160,5,100.0,58.58,264,64.75,79.5,60.0,35.0,0.0,0.0,3.88,35.0,9.68,28,3226.0,10,2292,2995,3120,3120,279,155,911,485,449,13,105,113,485,121,4,0,0,0,0,0,4,0.745
Course 31,177,97,1.82,0.41,90,100.0,20,14,5,518,160,5,100.0,67.55,252,85.91667,88.0,64.0,35.66667,0.0,0.0,4.92,35.66667,10.22,32,7223.0,11,2549,4342,4762,4762,342,367,1010,266,465,99,716,219,858,155,265,0,0,0,0,0,4,0.797
Course 31,127,63,2.02,0.29,35,100.0,12,5,5,228,153,4,100.0,63.54,181,65.5,89.33333,67.33333,32.0,0.0,0.0,4.3,32.0,6.51,15,1341.0,8,1308,2265,2449,2449,122,97,794,58,237,0,30,0,927,164,20,0,0,0,0,0,3,0.66
Course 31,106,52,2.04,0.22,42,100.0,21,5,5,297,158,4,100.0,52.79,225,80.5,73.33333,23.33333,34.0,0.0,0.0,5.28,34.0,8.09,21,1935.0,9,1702,2365,2942,2942,474,177,435,264,352,0,269,110,284,573,4,0,0,0,0,0,3,0.722
Course 31,187,89,2.1,0.38,174,100.0,28,7,5,309,155,5,100.0,56.13,379,64.33333,88.5,74.0,22.66667,0.0,0.0,3.13,22.66667,11.13,24,3993.0,9,2576,3549,3788,3788,158,865,751,146,652,4,1,0,972,176,59,4,0,0,0,0,4,0.742
Course 31,114,62,1.84,0.28,46,100.0,2,11,5,304,156,5,100.0,48.98,374,60.25,69.33333,49.66667,27.0,0.0,0.0,3.24,27.0,9.38,23,2481.0,9,2360,3312,3456,3456,113,221,796,537,693,0,228,115,609,140,4,0,0,0,0,0,4,0.732
Course 31,128,75,1.71,0.33,53,100.0,10,10,5,501,147,5,100.0,64.77,286,94.5,88.25,55.0,33.0,0.0,0.0,4.84,33.0,9.68,23,4448.0,9,3509,5168,5524,5524,350,1233,883,622,420,1,613,285,761,348,8,0,0,0,0,0,4,0.791
Course 31,221,85,2.6,0.36,41,100.0,3,12,5,332,163,5,100.0,50.98,310,55.16667,85.5,49.0,27.83333,0.0,0.0,3.04,27.83333,9.32,18,2015.0,8,2123,3187,3338,3338,314,243,627,448,491,0,173,0,891,151,0,0,0,0,0,0,4,0.742
Course 31,142,74,1.92,0.32,35,100.0,18,15,5,228,151,5,100.0,41.14,259,63.96667,46.08333,41.33333,27.66667,0.0,0.0,2.97,27.66667,11.51,19,2183.0,9,1571,2360,2470,2470,139,153,671,48,558,2,54,0,735,110,0,0,0,0,0,0,4,0.742
Course 31,163,89,1.83,0.38,79,100.0,16,8,5,315,153,5,100.0,56.02,302,72.25,86.91667,43.33333,27.33333,0.0,0.0,4.02,27.33333,8.71,28,2887.0,11,2428,3238,3417,3417,286,253,733,564,522,70,223,1,586,152,27,0,0,0,0,0,4,0.758
Course 31,125,62,2.02,0.27,51,100.0,11,15,5,264,154,4,100.0,42.77,251,57.58333,47.75,0.0,18.33333,0.0,0.0,3.44,18.33333,8.59,17,2107.0,10,2258,2812,2965,2965,338,327,858,238,492,5,189,0,365,145,8,0,0,0,0,0,3,0.725
Course 31,125,66,1.89,0.29,59,100.0,17,19,5,409,159,5,100.0,66.67,339,77.5,93.16667,64.0,29.0,0.0,0.0,4.83,29.0,9.21,23,4504.0,9,2617,3803,3913,3913,408,460,827,319,603,0,148,0,1038,103,7,0,0,0,0,0,4,0.736
Course 31,133,91,1.46,0.38,124,100.0,7,16,5,387,159,4,100.0,60.33,228,97.5,65.25,0.0,26.66667,0.0,0.0,4.9,26.66667,10.41,19,3511.0,9,2390,4350,4534,4534,0,653,890,285,562,0,800,0,1160,180,4,0,0,0,0,0,3,0.756
Course 31,81,39,2.08,0.2,88,100.0,7,18,5,278,150,5,100.0,36.41,455,63.2,40.83333,46.33333,12.33333,0.0,0.0,2.71,12.33333,12.62,16,3478.0,10,2762,4309,4572,4572,0,99,1575,103,985,0,382,0,1165,212,51,0,0,0,0,0,4,0.752
Course 31,184,94,1.96,0.4,90,100.0,14,23,5,545,161,5,100.0,55.55,393,86.41667,77.08333,40.66667,27.66667,0.0,0.0,4.34,27.66667,10.38,28,6896.0,10,3758,5028,5229,5229,851,963,838,286,747,73,424,0,846,171,23,7,0,0,0,0,4,0.786
Course 31,101,71,1.42,0.32,42,100.0,17,8,5,283,159,5,100.0,50.87,252,67.5,82.33333,53.0,22.0,0.0,0.0,3.18,22.0,10.53,23,2488.0,11,1562,2643,2868,2868,122,299,573,152,388,28,53,0,1028,190,31,4,0,0,0,0,4,0.735
Course 31,101,51,1.98,0.23,42,98.44,20,12,5,245,153,4,100.0,54.15,314,71.58333,72.0,42.0,31.0,0.0,0.0,4.69,31.0,9.79,19,1726.0,9,1477,2419,2704,2704,141,191,519,66,560,0,61,0,881,276,4,5,0,0,0,0,3,0.689
Course 31,168,86,1.95,0.36,49,100.0,11,18,5,300,163,5,100.0,49.19,264,59.0,70.0,63.0,29.66667,0.0,0.0,2.73,29.66667,11.54,23,3652.0,10,2018,3274,3486,3486,186,795,485,138,414,0,352,5,899,177,31,4,0,0,0,0,4,0.732
Course 31,106,62,1.71,0.27,34,98.51,13,10,5,445,163,5,100.0,54.33,404,65.5,83.5,49.0,24.0,0.0,0.0,3.78,24.0,7.64,15,2111.0,7,2254,4077,4280,4280,149,246,96,1022,741,0,182,0,1641,199,0,4,0,0,0,0,4,0.712
Course 31,243,99,2.45,0.41,89,100.0,8,6,5,265,163,5,100.0,70.65,246,107.5,97.66667,57.33333,31.33333,0.0,0.0,5.47,31.33333,10.11,26,6187.0,9,2532,3424,3547,3547,226,561,736,592,417,0,208,98,586,68,51,4,0,0,0,0,4,0.725
Course 31,306,98,3.12,0.41,66,100.0,3,6,5,229,163,5,100.0,62.43,307,98.5,81.75,45.0,36.0,0.0,0.0,4.9,36.0,9.29,22,1995.0,9,2073,2751,2879,2879,285,589,330,338,528,3,11,1,666,101,20,7,0,0,0,0,4,0.718
Course 31,174,84,2.07,0.35,48,100.0,10,10,5,315,161,5,100.0,60.97,359,96.0,85.08333,54.0,33.0,0.0,0.0,4.35,33.0,10.23,21,2656.0,10,1756,2899,3156,3156,186,363,491,217,499,0,275,0,868,238,15,4,0,0,0,0,4,0.723
Course 31,177,94,1.88,0.4,93,100.0,99,11,5,445,166,5,100.0,70.63,451,109.0,98.33333,55.0,33.0,0.0,0.0,5.47,33.0,11.39,27,6234.0,11,3403,4961,5766,5766,343,344,1457,534,706,19,404,208,946,323,482,0,0,0,0,0,4,0.811
Course 31,89,41,2.17,0.2,179,100.0,9,6,5,140,121,4,100.0,22.33,245,26.16667,41.5,9.0,12.66667,0.0,0.0,1.72,12.66667,12.68,15,939.0,7,1295,1876,1939,1939,0,0,674,123,498,0,16,0,565,63,0,0,0,0,0,0,3,0.7
Course 31,120,53,2.26,0.25,30,100.0,6,10,5,208,156,5,100.0,54.68,233,73.5,91.25,47.33333,27.66667,0.0,0.0,3.51,27.66667,9.25,20,1793.0,9,1634,2099,2362,2362,189,105,659,269,412,0,42,0,423,72,191,0,0,0,0,0,4,0.694
Course 31,163,81,2.01,0.35,62,97.01,20,17,5,339,158,5,100.0,55.83,260,55.58333,95.25,54.0,31.33333,0.0,0.0,3.23,31.33333,8.75,24,3454.0,10,2163,3563,3694,3694,0,328,1152,159,517,7,541,0,859,125,2,4,0,0,0,0,4,0.758
Course 31,180,77,2.34,0.34,86,100.0,9,10,5,265,162,5,100.0,55.5,299,65.25,94.0,51.66667,35.0,0.0,0.0,3.17,35.0,9.75,27,2976.0,10,2157,3130,3389,3389,191,298,891,276,501,0,42,0,931,126,37,96,0,0,0,0,4,0.743
Course 31,115,48,2.4,0.24,64,100.0,14,10,5,239,153,3,100.0,34.78,208,0.0,35.33333,61.66667,7.33333,0.0,0.0,0.0,7.33333,10.49,17,3488.0,9,1635,2966,3145,3145,0,246,924,221,244,0,109,0,1222,171,8,0,0,0,0,0,2,0.71
Course 31,185,78,2.37,0.33,81,100.0,19,5,5,195,160,5,100.0,29.9,319,57.83333,17.75,25.0,14.66667,0.0,0.0,3.02,14.66667,11.22,25,5435.0,10,1874,3037,3198,3202,16,324,822,218,494,0,192,128,843,111,28,22,0,4,0,0,4,0.694
Course 31,204,96,2.13,0.41,85,100.0,30,16,5,428,159,5,100.0,56.73,337,82.66667,86.25,48.33333,20.0,0.0,0.0,4.23,20.0,10.89,26,6055.0,10,2574,3819,4145,4145,202,486,1100,131,642,13,292,58,895,293,33,0,0,0,0,0,4,0.776
Course 31,107,72,1.49,0.31,50,100.0,44,5,5,290,159,5,100.0,41.8,456,63.73333,50.41667,55.0,18.66667,0.0,0.0,2.78,18.66667,9.29,19,2118.0,9,1781,2663,3260,3260,124,263,425,297,672,0,358,0,524,593,4,0,0,0,0,0,4,0.726
Course 31,127,85,1.49,0.36,47,100.0,29,5,5,373,163,4,100.0,58.0,331,79.33333,65.0,62.33333,25.33333,0.0,0.0,5.2,25.33333,9.7,20,2026.0,9,2224,3225,3523,3523,199,540,819,187,479,0,535,0,466,291,7,0,0,0,0,0,3,0.724
Course 32,206,93,2.22,0.39,111,100.0,54,13,5,533,162,5,100.0,47.77,345,53.5,107.0,51.33333,27.0,0.0,0.0,1.75,27.0,9.8,27,9804.0,10,4750,5988,6459,6459,457,2234,285,474,1114,186,3,582,653,334,137,0,0,0,0,0,5,0.809
Course 32,196,78,2.51,0.33,53,100.0,15,12,5,325,163,5,100.0,58.62,368,92.75,95.0,54.0,25.0,0.0,0.0,3.9,25.0,8.8,14,3525.0,9,3498,4335,4780,4780,546,0,1299,21,1400,232,0,413,424,445,0,0,0,0,0,0,5,0.776
Course 32,131,79,1.66,0.34,76,100.0,37,14,5,326,162,5,100.0,35.73,204,34.41667,46.5,48.33333,15.66667,0.0,0.0,2.23,15.66667,10.63,21,4356.0,10,3415,4651,4810,4810,310,1257,661,265,739,183,75,199,962,147,12,0,0,0,0,0,5,0.784
Course 32,202,89,2.27,0.38,118,100.0,29,10,5,428,163,5,100.0,44.67,468,48.41667,62.16667,57.33333,26.66667,0.0,0.0,2.53,26.66667,10.77,27,9426.0,11,4860,6279,7219,7219,525,1868,699,294,1168,306,0,419,1000,432,508,0,0,0,0,0,5,0.824
Course 32,198,95,2.08,0.4,114,100.0,78,10,5,371,163,5,100.0,58.37,280,95.66667,81.33333,47.33333,25.0,0.0,0.0,4.53,25.0,11.16,25,7955.0,9,3458,4337,5025,5025,440,169,1352,305,1190,2,0,275,604,334,354,0,0,0,0,0,5,0.762
Course 32,162,93,1.74,0.39,59,100.0,25,15,5,324,163,5,100.0,45.53,306,46.25,58.91667,55.0,24.66667,0.0,0.0,2.92,24.66667,9.16,19,3941.0,9,2987,3481,4691,4691,539,82,1158,184,790,234,0,144,350,884,326,0,0,0,0,0,5,0.756
Course 32,67,36,1.86,0.17,47,100.0,22,5,5,186,158,5,100.0,18.97,199,33.41667,23.41667,25.0,12.0,0.0,0.0,1.13,12.0,8.17,14,2815.0,10,1841,1947,2642,2642,211,0,683,206,706,35,0,45,61,87,608,0,0,0,0,0,5,0.693
Course 32,170,81,2.1,0.34,41,100.0,14,6,5,250,163,5,100.0,33.87,511,15.0,71.0,55.0,28.33333,0.0,0.0,0.49,28.33333,8.2,15,3381.0,10,2562,3056,3707,3707,253,0,774,42,1350,143,0,330,164,571,80,0,0,0,0,0,5,0.731
Course 32,149,56,2.66,0.24,52,100.0,15,5,5,258,162,4,100.0,47.48,240,55.25,63.0,50.0,21.66667,0.0,0.0,3.62,21.66667,9.21,18,2308.0,10,2318,3006,3163,3163,241,253,1012,156,541,115,0,173,515,138,19,0,0,0,0,0,4,0.726
Course 32,186,85,2.19,0.36,116,100.0,35,12,5,346,163,5,100.0,44.87,370,33.0,80.0,63.33333,21.0,0.0,0.0,1.97,21.0,10.83,20,7003.0,9,5025,6095,6384,6384,491,953,1246,668,1350,317,0,371,699,289,0,0,0,0,0,0,5,0.82
Course 32,99,46,2.15,0.22,76,100.0,38,6,5,244,161,5,100.0,34.12,282,33.75,43.5,44.0,34.33333,0.0,0.0,1.6,34.33333,6.35,17,2122.0,9,2576,3211,3360,3360,214,198,1033,152,851,128,0,223,412,149,0,0,0,0,0,0,5,0.77
Course 32,99,53,1.87,0.23,81,100.0,24,23,5,271,157,5,100.0,14.65,247,0.0,28.91667,28.33333,16.0,0.0,0.0,0.0,16.0,9.21,17,2384.0,9,2921,3811,4026,4026,568,0,677,8,1387,281,0,347,543,194,21,0,0,0,0,0,5,0.734
Course 32,222,103,2.16,0.43,93,98.46,31,18,5,429,164,5,100.0,58.87,209,90.0,83.91667,45.0,27.33333,0.0,0.0,4.53,27.33333,10.13,29,9183.0,10,4121,5006,5184,5184,536,357,1230,766,1041,191,107,343,435,139,39,0,0,0,0,0,5,0.799
Course 32,84,46,1.83,0.23,75,100.0,6,6,5,269,159,5,100.0,39.12,217,91.41667,63.66667,20.0,7.0,0.0,0.0,3.44,7.0,9.1,19,4210.0,9,2830,3253,3534,3534,195,5,1128,278,1008,216,0,21,402,248,33,0,0,0,0,0,5,0.717
Course 32,299,100,2.99,0.42,75,100.0,6,9,5,273,163,4,100.0,35.13,136,73.0,20.5,34.0,13.0,0.0,0.0,4.79,13.0,8.03,23,6464.0,10,3699,4204,4660,4660,562,1123,737,468,656,153,0,254,251,375,81,0,0,0,0,0,4,0.771
Course 32,106,50,2.12,0.24,58,100.0,7,14,5,218,161,5,100.0,25.75,106,55.5,31.0,19.0,6.0,0.0,0.0,2.39,6.0,7.96,18,3508.0,9,2557,3065,3204,3204,185,0,918,315,1033,106,0,93,415,136,3,0,0,0,0,0,5,0.712
Course 32,97,59,1.64,0.25,39,100.0,8,10,5,259,161,5,100.0,29.72,158,26.16667,79.41667,0.0,20.0,0.0,0.0,1.61,20.0,6.41,13,2431.0,8,2329,2683,2858,2858,474,0,582,105,1068,100,0,141,213,175,0,0,0,0,0,0,5,0.727
Course 32,213,103,2.07,0.43,69,100.0,17,11,5,482,164,5,100.0,52.77,291,65.25,94.5,54.0,22.33333,0.0,0.0,3.05,22.33333,10.18,27,7130.0,10,4076,4677,4971,4971,535,809,1362,130,899,341,26,217,358,293,1,0,0,0,0,0,5,0.779
Course 32,134,85,1.58,0.36,56,100.0,9,15,5,263,164,5,100.0,22.32,249,15.0,43.66667,37.33333,10.33333,0.0,0.0,0.66,10.33333,6.79,19,4114.0,9,2024,2236,2489,2489,202,120,567,103,874,158,0,87,125,227,26,0,0,0,0,0,5,0.689
Course 32,204,93,2.19,0.39,76,100.0,36,8,5,412,163,5,100.0,55.63,579,92.66667,56.33333,60.66667,29.0,0.0,0.0,4.33,29.0,9.65,21,5668.0,10,4340,4993,5528,5528,612,1106,898,261,1172,291,0,240,413,504,31,0,0,0,0,0,5,0.777
Course 32,176,55,3.2,0.25,137,100.0,23,9,5,246,161,5,100.0,28.22,234,72.16667,11.58333,44.0,11.0,0.0,0.0,2.44,11.0,11.23,21,5667.0,10,2311,2992,3204,3204,411,0,888,326,629,57,17,68,596,206,6,0,0,0,0,0,5,0.732
Course 32,183,90,2.03,0.38,55,100.0,6,11,5,338,163,5,100.0,40.45,274,21.75,96.0,48.33333,19.66667,0.0,0.0,1.25,19.66667,9.95,22,3694.0,11,3213,4169,4491,4491,316,448,538,340,1322,249,0,417,539,131,191,0,0,0,0,0,5,0.772
Course 32,178,86,2.07,0.36,70,98.46,24,6,5,244,163,5,100.0,56.23,288,100.75,77.5,54.0,24.66667,0.0,0.0,4.1,24.66667,10.5,17,3545.0,9,2540,2978,3168,3168,357,30,949,0,1044,160,0,115,323,189,1,0,0,0,0,0,5,0.712
Course 32,135,65,2.08,0.28,63,100.0,14,17,5,331,160,5,100.0,28.27,308,0.0,67.33333,50.66667,23.33333,0.0,0.0,0.0,23.33333,8.22,17,3280.0,9,3190,3724,3857,3857,384,47,864,296,1464,135,0,89,445,133,0,0,0,0,0,0,5,0.774
Course 32,120,73,1.64,0.31,62,100.0,27,12,5,261,160,5,100.0,41.18,262,92.25,43.33333,40.0,15.33333,0.0,0.0,3.52,15.33333,9.88,16,2577.0,9,2502,3357,3477,3477,113,75,852,0,1267,195,0,184,671,120,0,0,0,0,0,0,5,0.754
Course 32,166,94,1.77,0.39,61,100.0,227,13,5,471,163,5,100.0,53.8,653,92.25,63.0,64.0,22.66667,0.0,0.0,3.91,22.66667,8.38,21,6523.0,9,5732,6705,8166,8166,671,1683,669,396,1964,349,96,232,645,586,875,0,0,0,0,0,5,0.818
Course 32,112,41,2.73,0.18,70,100.0,8,9,5,306,163,3,100.0,27.0,331,0.0,55.0,0.0,26.0,0.0,0.0,0.0,26.0,9.56,13,1907.0,9,3662,3962,4766,4766,324,957,0,320,1812,249,0,170,130,803,1,0,0,0,0,0,3,0.741
Course 32,118,57,2.07,0.26,72,98.39,17,7,5,245,159,5,100.0,32.77,237,0.0,81.16667,63.0,19.66667,0.0,0.0,0.0,19.66667,7.88,18,3872.0,10,2914,3342,3782,3782,219,0,1044,224,1350,77,0,125,303,347,93,0,0,0,0,0,5,0.734
Course 32,123,57,2.16,0.27,60,100.0,8,10,5,321,163,5,100.0,27.08,279,14.25,48.5,51.66667,21.0,0.0,0.0,0.47,21.0,8.82,20,4114.0,9,2781,3322,3446,3446,0,1012,349,177,1002,241,31,130,380,116,8,0,0,0,0,0,5,0.745
Course 32,111,70,1.59,0.3,49,100.0,17,13,5,265,162,5,100.0,44.82,224,78.58333,60.33333,34.0,22.33333,0.0,0.0,3.52,22.33333,9.72,17,3769.0,10,2579,3159,3398,3398,296,0,1008,1,1176,98,0,170,410,185,54,0,0,0,0,0,5,0.727
Course 32,39,20,1.95,0.29,34,100.0,16,8,5,230,162,5,100.0,26.59,144,40.5,33.75,38.0,7.33333,0.0,0.0,1.77,7.33333,7.9,19,2737.0,9,2375,3000,3148,3148,178,95,903,353,762,84,0,111,514,147,1,0,0,0,0,0,5,0.724
Course 32,190,97,1.96,0.41,72,98.44,56,16,5,261,162,5,100.0,29.93,313,35.25,33.25,48.33333,15.66667,0.0,0.0,1.72,15.66667,10.56,23,4060.0,11,2988,3527,4033,4033,283,55,1362,229,932,127,0,201,338,318,188,0,0,0,0,0,5,0.756
Course 32,119,69,1.72,0.29,50,100.0,4,13,5,224,162,5,100.0,64.22,320,115.16667,95.66667,48.33333,22.66667,0.0,0.0,5.06,22.66667,8.72,17,3576.0,10,1950,2369,2767,2767,240,247,345,97,893,128,0,152,267,389,9,0,0,0,0,0,5,0.704
Course 32,209,109,1.92,0.46,74,100.0,23,19,5,457,163,5,100.0,39.42,341,70.0,44.0,47.33333,29.0,0.0,0.0,2.52,29.0,9.75,27,4945.0,9,5881,7037,7549,7549,628,1898,891,808,1354,302,254,187,715,131,381,0,0,0,0,0,5,0.821
Course 32,89,42,2.12,0.22,58,100.0,31,12,5,234,160,5,100.0,34.85,380,17.25,83.08333,38.0,24.66667,0.0,0.0,0.93,24.66667,8.66,18,3967.0,8,3236,3616,3836,3836,237,172,1271,149,1267,140,0,34,346,208,12,0,0,0,0,0,5,0.729
Course 32,162,80,2.03,0.34,71,100.0,10,18,5,457,163,5,100.0,39.38,351,22.5,84.66667,40.0,28.0,0.0,0.0,1.45,28.0,10.04,19,5139.0,9,3488,4676,5008,5008,602,1074,428,177,1021,186,0,91,1097,332,0,0,0,0,0,0,5,0.799
Course 32,203,98,2.07,0.41,70,100.0,63,13,5,306,163,5,100.0,53.87,190,90.0,83.0,48.33333,20.0,0.0,0.0,3.87,20.0,11.12,22,5316.0,10,3132,4012,4338,4338,450,613,796,169,920,184,0,77,803,151,175,0,0,0,0,0,5,0.762
Course 32,54,22,2.45,0.12,46,100.0,7,17,5,220,158,4,100.0,6.13,105,3.25,10.25,5.0,6.0,0.0,0.0,0.21,6.0,11.85,12,2820.0,8,2007,2665,2745,2745,279,0,876,0,790,62,0,166,492,80,0,0,0,0,0,0,4,0.71
Course 32,62,35,1.77,0.19,55,100.0,37,10,5,247,163,4,100.0,9.27,174,0.33333,19.75,6.0,11.0,0.0,0.0,0.02,11.0,8.36,11,1503.0,8,2836,3041,3315,3315,0,0,1725,0,958,153,0,165,40,220,0,54,0,0,0,0,4,0.7
Course 32,187,79,2.37,0.33,75,100.0,42,7,5,264,162,4,100.0,39.75,233,25.0,77.66667,30.0,26.33333,0.0,0.0,1.64,26.33333,9.67,25,5024.0,10,3037,3658,3852,3852,441,863,525,258,817,133,0,313,308,175,15,4,0,0,0,0,4,0.748
Course 32,162,85,1.91,0.36,87,100.0,43,13,5,296,163,5,100.0,52.52,283,69.0,77.41667,58.33333,31.66667,0.0,0.0,3.12,31.66667,9.46,23,3506.0,10,2945,3677,3908,3908,476,609,702,1,961,196,31,168,533,181,50,0,0,0,0,0,5,0.764
Course 32,125,79,1.58,0.33,43,100.0,9,7,5,237,161,4,100.0,56.54,267,70.0,81.83333,53.33333,21.0,0.0,0.0,4.59,21.0,9.68,16,2404.0,9,2146,2489,2879,2879,273,0,1169,6,672,26,0,119,224,390,0,0,0,0,0,0,4,0.743
Course 32,175,86,2.03,0.36,67,100.0,73,11,5,491,163,5,100.0,45.19,332,81.25,44.75,51.66667,26.0,0.0,0.0,3.4,26.0,9.49,24,5830.0,10,5500,6538,7196,7196,505,275,1853,251,1988,628,0,314,724,275,383,0,0,0,0,0,5,0.806
Course 32,139,73,1.9,0.31,92,100.0,25,9,5,293,160,5,100.0,55.92,260,81.5,86.25,53.0,19.0,0.0,0.0,3.98,19.0,9.87,22,7909.0,9,3688,4302,4423,4423,476,540,619,443,1488,122,0,295,319,121,0,0,0,0,0,0,5,0.799
Course 32,101,34,2.97,0.17,60,100.0,27,7,5,198,160,5,100.0,26.5,256,35.75,40.25,28.33333,5.66667,0.0,0.0,1.91,5.66667,11.67,15,4496.0,8,2639,3187,3355,3355,273,0,1392,106,782,86,0,66,482,168,0,0,0,0,0,0,5,0.732
Course 32,159,83,1.92,0.35,88,100.0,20,9,5,247,163,5,100.0,37.72,296,69.41667,48.08333,43.33333,21.0,0.0,0.0,2.5,21.0,8.1,18,4338.0,10,2581,3080,3359,3359,309,142,608,275,1051,196,0,86,413,279,0,0,0,0,0,0,5,0.76
Course 32,160,87,1.84,0.37,93,100.0,22,6,5,295,163,5,100.0,52.15,224,79.75,76.33333,65.0,21.66667,0.0,0.0,3.2,21.66667,10.3,17,3144.0,9,2862,3570,3829,3829,297,485,944,0,900,236,0,185,523,259,0,0,0,0,0,0,5,0.77
Course 32,199,93,2.14,0.39,64,100.0,27,6,5,242,162,5,100.0,47.55,315,36.41667,84.58333,50.0,33.0,0.0,0.0,2.3,33.0,9.63,19,4183.0,10,3524,4235,4624,4624,457,852,862,0,1254,99,0,117,594,187,202,0,0,0,0,0,5,0.761
Course 32,174,82,2.12,0.34,54,100.0,54,8,5,310,163,5,100.0,54.18,249,72.25,68.41667,55.0,29.66667,0.0,0.0,3.86,29.66667,8.0,17,4260.0,8,3033,3649,3858,3858,508,121,782,353,1132,137,0,37,579,176,33,0,0,0,0,0,5,0.726
Course 32,112,80,1.4,0.34,48,100.0,14,8,5,275,163,5,100.0,59.18,220,94.5,90.25,40.0,21.0,0.0,0.0,4.74,21.0,8.49,18,3225.0,9,3385,3975,4198,4198,374,985,750,182,941,153,0,146,444,202,21,0,0,0,0,0,5,0.744
Course 32,181,93,1.95,0.39,84,100.0,42,9,5,376,163,5,100.0,44.2,404,64.83333,55.33333,55.0,19.33333,0.0,0.0,2.99,19.33333,9.77,19,4557.0,10,3159,4012,4347,4347,883,456,546,0,1107,167,0,648,205,220,115,0,0,0,0,0,5,0.758
Course 32,94,55,1.71,0.23,41,100.0,5,7,5,296,162,5,100.0,52.73,226,74.5,88.5,40.0,21.66667,0.0,0.0,3.72,21.66667,7.62,16,2780.0,9,2239,2513,2979,2979,209,113,566,140,998,213,0,46,228,190,276,0,0,0,0,0,5,0.706
Course 32,127,60,2.12,0.26,38,100.0,36,25,5,273,163,5,100.0,32.65,381,62.25,39.25,40.0,13.0,0.0,0.0,2.33,13.0,8.82,17,3569.0,10,2650,3180,3348,3348,324,43,818,47,1298,120,0,86,444,167,1,0,0,0,0,0,5,0.728
Course 32,72,39,1.85,0.17,37,100.0,20,6,5,223,160,2,100.0,20.5,44,0.0,0.0,34.0,7.0,0.0,0.0,0.0,7.0,12.98,12,2752.0,7,1180,1835,2018,2018,336,0,764,0,0,80,0,69,586,109,74,0,0,0,0,0,2,0.591
Course 32,164,79,2.08,0.34,57,100.0,43,12,5,343,163,5,100.0,29.38,275,22.5,59.16666,33.33333,26.66667,0.0,0.0,0.91,26.66667,8.32,20,3789.0,9,3777,4638,4828,4828,393,1448,527,235,1022,152,0,391,470,140,50,0,0,0,0,0,5,0.764
